Datetime,Tweet Id,Text,Username,Category,Clean_text
2023-01-26 15:20:34+00:00,1618629979373473795,"@DiposuroP @radixwp @Jayandaru2020 @BuYungBin1 @tomahawkriders @AkhmadAli1402 @soetansjahrir45 @aesculapiusw @imad_shinnyuki @ramasari6789 @JinNonik @catz_nada2 @Brown_bmsp @tkngsiomay @balaputra_deva @mindlipstick @RealKebenaran @littlevixen__ @catz_nada @BoyId22 @BudiWid42032126 @niubluer @GeorgeVanMars @Apolotwist @Syyahrirsutan @mualafjelita @txtdrwidia @twectan @AlamTimur3 @camat212 @winniputry1 @Apokrifa22 @masiha_kafirun @__anomali__ @ocee_me08 @korekbiasa @BarathaAtmadja @AswantGardapati @YogaAdrianyoga6 @JN_Eri @kuasabu2 @tockSelank @katzedikke @lestaribanara Lha ngpaen jg memperjuangkan piagam jakarta? Dibayar kaga, dpt lemburan jg kagak
Yg nyata penghianat tu kalian, ngaku"" kaum nasionalis, 350 thn dijongosin Belanda kerja paksa lo diem aje. Malah nangkepin pahlawan2 nasional yg beragama, logika goblok. Dasar titsan penghianat",zulfiarrahman,abusive,lha ngpaen jg memperjuangkan piagam jakarta dibayar kaga dpt lemburan jg kagak yg nyata penghianat tu kalian ngaku kaum nasionalis thn dijongosin belanda kerja paksa lo diem aje malah nangkepin pahlawan nasional yg beragama logika goblok dasar titsan penghianat
2023-01-25 15:49:29+00:00,1618274867543146496,"@ekowboy2 Satu2nya gubernur yg diberikan sanksi oleh pengadilan karena ga becus urus sungai cuma anies 

Dasar buzzer anies bisanya hanya memutarbalikan fakta !

Nti di akhirat di bolak-balik loh kyk babi guling

Ih sereeem...!",RAP1612RAP,abusive,satu nya gubernur yg diberikan sanksi oleh pengadilan karena ga becus urus sungai cuma anies dasar buzzer anies bisanya nya memutarbalikan fakta nti di akhirat di bolak balik loh kyk babi guling ih serem
2023-03-08 05:00:01+00:00,1633331715815997447,"‼️ JANGAN SKIP VIDEO INI ‼️

Tonton videonya sampe selesai yaa! Soalnya ada info penting dan cerita menarik dari Kak @jonatan979 tentang ✨ Beasiswa Jalin Cita ✨ https://t.co/et5CDEw45X",kitabisacom,neutral,jangan skip video ini tonton videonya sampe selesai yaa soalnya ada info penting dan cerita menarik dari kak tentang beasiswa jalin cita
2023-01-22 15:35:48+00:00,1617184260628316161,"Gak ada yang mau ngajarin chat seks nie?
#chatseks #chatseksyuk #chatsekscerita #chatsex",tehsisrianget,adult,gak ada yang mau ngajarin chat seks nie
2023-01-30 15:48:08+00:00,1620086469120659458,@ClaraaPutrii_ @Dianaciinta Ngewe,fatulafatul,adult,ngewe
2023-01-29 17:05:31+00:00,1619743554208948225,@0806Monic Sini sepong,MichelJ55335307,adult,sini sepong
2023-01-30 03:02:05+00:00,1619893686015528961,@AgnasiaAgnes Hwhwhwhwhwhw emang dasar Mylo si anjing,elisabethregita,abusive,hwhwhwhwhwhw emang dasar mylo si anjing
2023-01-30 15:51:14+00:00,1620087250645299201,"janji Gak Link 🤭 viral Erika putri tiktok lgi trend.

#SiapaTakutOrangKetiga
#malamjumat
#malamjumatcrot
#SANGE_AAAAAAAAAA
#TikTok

bokep indo viral terbaru video indonesia colmek skandal bumil link mesum bahan coli 
bacol hijab memek basah

Link Full Video ada Di Kolom Komentar https://t.co/75tKkbjlH0",ciya_colm3k,adult,janji gak link viral erika putri tiktok lgi trend bokep indo viral terbaru video indonesia colmek skandal bumil link mesum bahan coli bacol hijab memek basah link full video ada di kolom komentar
2023-03-09 04:43:08+00:00,1633689854591508480,@krispichip1 @tanyarlfes makasih banyak kak 🤗,kitabisacom,neutral,makasih banyak kak
2023-01-30 05:19:59+00:00,1619928390848647169,"bleeee kalo lu capek ya istirahat. kalo lu capek bangt coba deh treriak BAJINGAN , ANJING. JANCOK, KNT*L",CinoCcapu,abusive,ble kalo lu capek ya istirahat kalo lu capek bangt coba deh treriak bajingan anjing jancok knt l
2023-01-20 15:03:53+00:00,1616451454772064257,"pernah liat cewe ini di tiktok kan 💋 👅

bokep indo vidio mesum terbaru cewek bᴜjang sange",MelodyW05639597,adult,pernah liat cewe ini di tiktok kan bokep indo vidio mesum terbaru cewek bjang sange
2023-01-24 21:46:58+00:00,1618002446441406464,@Dennysiregar7 @cokro_tv @2045Tv @prastow Kerjaan mu Banyak Ngumpulin Receh dgn Jualan Radikal Dasar BABI KAU ITU,massamoemar,abusive,kerjaan mu banyak ngumpulin receh dgn jualan radikal dasar babi kau itu
2023-02-23 02:32:50+00:00,1628583633664749568,"@WendySanarwanto @worksfess Alhamdulillah 😊 makasih banyak ya kak udah percayain Kitabisa buat sedekah subuh 💕

Semoga rezekinya lancar selalu dan bisa terus istiqomah sedekahnya. Aamiinnn 🙏",kitabisacom,neutral,alhamdulillah makasih banyak ya kak udah percayain kitabisa buat sedekah subuh semoga rezekinya lancar selalu dan bisa terus istiqomah sedekahnya aamiin
2022-02-20 13:22:26+00:00,1495388376912244737,"Dia bawa marwah nama termulya yang disematkan pada namanya dengan berlaku seperti seseorang yg pertama kali memiliki nama ini

Makasih @cordova.media such an inspiring piece 👍 https://t.co/MdDO0HBIqj",ArieKuntung,neutral,dia bawa marwah nama termulya yang disematkan pada namanya dengan berlaku seperti seseorang yg pertama kali memiliki nama ini makasih media such an inspiring piece
2023-01-29 06:03:53+00:00,1619577048120565761,bokep indo viral terbaru bokepviral link skandal video mesum indonesia bokepindo bumil abg bokepsma live cewe colmek streaming doodstream tocil toket gede bokepsma jilboob jilbab hijab bahan coli bacol bumil hamil bokepindo abg ( LINK WEB → https://t.co/Z97wT3tbty ),Ping03818181,adult,bokep indo viral terbaru bokepviral link skandal video mesum indonesia bokepindo bumil abg bokepsma live cewe colmek streaming doodstream tocil toket gede bokepsma jilboob jilbab hijab bahan coli bacol bumil mil bokepindo abg link web
2023-01-16 16:52:22+00:00,1615029203006787584,-rl hari ini belum ciuman ma pacar 😔😔😔😔😔😔😔😔😔,ssefnum,adult,rl ri ini belum ciuman ma pacar
2023-01-08 16:03:47+00:00,1612117873379663872,"@g0reng4n @infotwitwor_ Mas/mba asli nih nanyain gini?
Asli bilang gak ada yang salah? 
FYI laki"" Berduaan sama cewe di ruangan tertutup apalagi si laki"" Nya telanjang dada itu tuh jelas salah 😅😅 
Coba deh mba atau mas berduaan sama pacar di kamar terus tunjukin ke ortunya , kira"" Reaksinya gimana.",ray_kairi,adult,mas mba asli nih nanyain gini asli bilang gak ada yang salah fyi laki berduaan sama cewe di ruangan tertutup apalagi si laki nya telanjang dada itu tuh jelas salah coba deh mba atau mas berduaan sama pacar di kamar terus tunjukin ke ortunya kira reaksinya gimana
2023-01-19 14:04:21+00:00,1616074085892751362,@democrazymedia Para kades tak waras dn tak paham konstitusi ...Dasar kades Penjilat rezim setan,ulum_luluk,abusive,para kades tak waras dn tak paham konstitusi dasar kades penjilat rezim setan
2023-01-29 21:35:21+00:00,1619811462360473601,"padahal colmiw enak bgt, tapi kalo ayang tau nanti dihukum entot brutal😭 tp gpp aku suka xixi",didiajabos,adult,padahal colmiw enak bgt tapi kalo ayang tau nanti dihukum entot brutal tp gpp aku suka xixi
2023-01-30 03:18:28+00:00,1619897808634667009,"@Smsl_alghozali Timbul pertanyaan. Kalau kopi Gayo tidak tumbuh di Gayo, apakah rasanya masih akan Gayo, atau Hayo, atau Iayo?",salimafillah,neutral,timbul pertanyaan kalau kopi gayo tidak tumbuh di gayo apakah rasanya masih akan gayo atau hayo atau iayo
2023-02-15 08:44:10+00:00,1625777978948067328,@ardibhironx Lho kok sama. Tapi remotenya tak bongkar kasih contact cleaner alhamdulillah sembuh hihihi *rejeki anak sholeh,warok_nggalek,neutral,lho kok sama tapi remotenya tak bongkar kasih contact cleaner alhamdulillah sembuh hihihi rejeki anak sholeh
2023-02-20 09:43:26+00:00,1627604833653096448,"Pembelian TO bisa pake ZenCoin ya.

Sebelum TO, mesti update appnya dulu dengan versi terbaru.

Pengerjaan mulai hari ini sampe hari Minggu. 

Selamat TO! 👊",zeniuseducation,neutral,pembelian to bisa pake zencoin ya sebelum to mesti update appnya dulu dengan versi terbaru pengerjaan mulai ri ini sampe ri minggu selamat to
2023-01-19 18:11:42+00:00,1616136333252231168,"Punya kontol gede pengen di pake ngewe nih. Atau Chatsex and phonsex juga ayo. Yg mau liat DM aja LG ngaceng nih. Yg mau di puasin sampe lemes sini DM yuuu

#SANGE_AAAAAAAAAA #sangeberat #Sangebanget #colbar #chatseks #phoneseksyuk #kontolin #kontolbrondong #memekbasah",KasaliReza,adult,punya kontol gede pengen di pake ngewe nih atau chatsex and phonsex juga ayo yg mau liat dm aja lg ngaceng nih yg mau di puasin sampe lemes sini dm yu
2023-01-15 15:23:47+00:00,1614644522033778689,Pengen di entot #PejuhinChallenge #pejuhinchallange #kontolngaceng #kontolinfoto #kontendewasa #kontolinmuka #crot #crotDimuka #crossdresserhijab #SANGE_AAAAAAAAAA #sangeberat #SANGE_AAAAAAAAA #sangeberat https://t.co/WTumY7Qc33,Lydiasssssss,adult,pengen di entot
2023-01-30 14:36:08+00:00,1620068347110100992,Bacot bgt anjir. Sok iye bgt lu. Padahal yg sering banyak omong mah lu 😭,pdxxxxsay,abusive,bacot bgt anjir sok iye bgt lu padahal yg sering banyak omong mah lu
2023-03-02 12:07:01+00:00,1631264846280032257,"@ynadp td aku yg di dkt sarinah. kata pegawainya sih sementara belum di semua outlet, tp aku ga nanya di mana aj yang udh ada",mememekanlirik,neutral,td aku yg di dkt sarinah kata pegawainya sih sementara belum di semua outlet tp aku ga nanya di mana aj yang udh ada
2023-01-30 03:35:18+00:00,1619902046332928001,"@uchihaobito7_ @__pawyoongi Eh goblok, ketikan lu jahat bgt gila, lo kalo mau ngehujat tonton dulu vidio full nya jgn cuma potongan clip doang ya anjing, ga berkembang ga berkembang, tai lo tuh ga berkembang, dasar setan dakjal lo, goblok kok berlebihan",nataa32063982,abusive,eh goblok ketikan lu jahat bgt gila lo kalo mau ngehujat tonton dulu vidio full nya jgn cuma potongan clip doang ya anjing ga berkembang ga berkembang tai lo tuh ga berkembang dasar setan dakjal lo goblok kok berlebihan
2023-01-28 02:12:14+00:00,1619156365641150464,anjir lu kalo ngetik dipikir bentar kek bangsat gua yg ngeri 😭,iEatNomin,abusive,anjir lu kalo ngetik dipikir bentar kek bangsat gua yg ngeri
2023-01-30 07:11:12+00:00,1619956377761488897,@cericheryys @rebahandansuga @guexol @__pawyoongi Bacot lu bisul,Cahay4Nada,abusive,bacot lu bisul
2020-10-19 10:38:33+00:00,1318139468121952258,"Dear Pencinta ILC: Diskusi kita Selasa Pukul 20.00 WIB, berjudul ""Setahun Jokowi-Ma'ruf: Dari Pandemi Sampai Demonstrasi"" Selamat menyaksikan. #ILCSetahunJokowiMaruf",karniilyas,neutral,dear pencinta ilc diskusi kita selasa pukul wib berjudul setahun jokowi ma ruf dari pandemi sampai demonstrasi selamat menyaksikan
2023-03-16 12:00:01+00:00,1636336515155476483,"Perpaduan warna GG Shiver ini pas sekali dengan gaya hidup anak muda kota besar. Selain itu, GG Shiver juga menawarkan sensasi dingin yang stabil. #Esai https://t.co/KdLOuQyGkX",mojokdotco,neutral,perpaduan warna gg shiver ini pas sekali dengan gaya hidup anak muda kota besar selain itu gg shiver juga menawarkan sensasi dingin yang stabil
2023-01-23 11:27:31+00:00,1617484168933568513,@phoenixmgalaxy @muradzaviqare @Azaraelzinus Arne sialan. Arne bajingan. Pergi kau brengsek jangan sentuh aku. https://t.co/oL0ngdwBlN,jaredarattan,abusive,arne sialan arne bajingan pergi kau brengsek jangan sentuh aku
2023-01-30 05:41:38+00:00,1619933838427459584,@parkmutiloeyy @cericheryys @rebahandansuga @__pawyoongi Alah alah gak usah banyak bacot kau tot kasian nelan ludah sendiri chuaksss,Cahay4Nada,abusive,alah alah gak usah banyak bacot kau tot kasian nelan ludah sendiri chuaks
2022-11-07 09:04:41+00:00,1589544355744092161,"@vivitrivianti Itu jawaban salah, ya kali titit bisa masuk anday-_-",liesisair,adult,itu jawaban salah ya kali titit bisa masuk anday _
2023-01-26 16:33:40+00:00,1618648373955031040,"@senanduars mending 2 mingguan, lah gua anjir baru jadian besok nya gia di tinggalin emang bangsat tu cowo https://t.co/PcLbz2iJC8",Nishirraa,abusive,mending mingguan lah gua anjir baru jadian besok nya gia di tinggalin emang bangsat tu cowo
2022-09-29 03:56:16+00:00,1575333611871424514,@zhulfamsrhh ah yang bener,Kentu_ngg,adult,ah yang bener
2023-01-24 16:42:20+00:00,1617925780121735169,"@Raldi02716865 Gantian stelah mnum air kencingnya , ka gina yg mnum pejuh kita",Tourniket265183,adult,gantian stelah mnum air kencingnya ka gina yg mnum pejuh kita
2023-03-14 13:30:40+00:00,1635634552566853632,"Apa Pengalamanmu Dipijat Lawan Jenis? 

https://t.co/MGA0Si3mOT",blogdokter,neutral,apa pengalamanmu dipijat lawan jenis
2023-02-19 14:36:31+00:00,1627316201625112578,@ndreamon @everblastfest Anda angkatan 80an ga usah ngaku ngaku 2000an kisanak,jiemiardian,neutral,anda angkatan an ga usah ngaku ngaku an kisanak
2023-03-16 04:20:12+00:00,1636220799794434048,"[BERITA KPK] KPK menyelenggarakan Pembekalan Politik Cerdas Berintegritas (PCB) Terpadu untuk Partai Adil Sejahtera (PAS) Aceh, di Banda Aceh. 15 Maret 2023. (1/7)

#PCBKPK
#PencegahanKPK https://t.co/eQoVE1e5qq",KPK_RI,neutral,berita kpk kpk menyelenggarakan pembekalan politik cerdas berintegritas pcb terpadu untuk partai adil sejahtera pas aceh di banda aceh maret
2023-01-26 11:05:36+00:00,1618565816592781313,"Ada 'temen' gue nyindir temennya yg gk bayar utang ke dia... SUMPAH ANJIR GUE PENGEN BILANG ""HEH, BANGSAT! UTANG LO KE GUE NOH BAYAR!"" Tpi gue tau, orang bego sok kaya kek dia mah lupa klo punya utang gede yekan ^^",Arsonist_Hope,abusive,ada temen gue nyindir temennya yg gk bayar utang ke dia sumpah anjir gue pengen bilang heh bangsat utang lo ke gue noh bayar tpi gue tau orang bego sok kaya kek dia mah lupa klo punya utang gede yekan
2023-01-28 14:56:57+00:00,1619348810572136450,"Gua udah muak banget ya anjing, musnah lu setan",_23yo_,abusive,gua udah muak banget ya anjing musnah lu setan
2023-01-30 02:18:11+00:00,1619882636327157760,"akun baru ku kenak kutukan, selain pake karrie, skrg smua teammate kaya jembut",lventsl,adult,akun baru ku kenak kutukan selain pake karrie skrg smua teammate kaya jembut
2022-09-18 12:27:58+00:00,1571476122256441350,"Allah menitipkan RahmatNya dalam tangan-tangan kita tenaga kesehatan. Dengan tangan-tangan ini kita bisa menggendong bayi di posyandu, kita bisa menyentuh kaki-kaki pasien yang tengah sakit, &amp; kita bisa membantu mereka yang berjuang melawan sakitnya dalam keterbatasan finansial. https://t.co/K7dBbu6MKq",Gamal_Albinsaid,neutral,allah menitipkan rahmatnya dalam tangan tangan kita tenaga kesehatan dengan tangan tangan ini kita bisa menggendong bayi di posyandu kita bisa menyentuh kaki kaki pasien yang tengah sakit amp kita bisa membantu mereka yang berjuang melawan sakitnya dalam keterbatasan finansial
2023-03-10 03:35:00+00:00,1634035095685279744,"@Sintamahalona @Leonita_Lestari Makasih, mbak Sinta..Sehat selalu ya",budimandjatmiko,neutral,makasih mbak sinta sehat selalu ya
2022-06-19 17:18:29+00:00,1538571936300601344,"@bmp294 @Syegi @BanyuSadewa Ngomong2 tentang lonte, setidaknya mereka yg cewek2 yg ngelonte harga dirinya jauh lebih tinggi dari wanita yg kasih memek gratisan. Mereka derajatnya masih diatas para wanita yg suka Fwb an.",choco_violet,adult,ngomong tentang lonte setidaknya mereka yg cewek yg ngelonte rga dirinya jauh lebih tinggi dari wanita yg kasih memek gratisan mereka derajatnya masih diatas para wanita yg suka fwb an
2023-01-02 15:38:09+00:00,1609937095321341954,"di hujan.

gue sumpahin yang jadi pelakunya hidup lo sengsara setan! lo hancurin impian anak sekecil itu. minimal kalo gak duit ngocok kontol.",shefahira,adult,di hujan gue sumpahin yang jadi pelakunya hidup lo sengsara setan lo ncurin impian anak sekecil itu minimal kalo gak duit ngocok kontol
2023-03-07 04:37:51+00:00,1632963747391340544,"Kuliah Umum di Prodi Keris FSRD ISI Surakarta siang ini jam 13.00 insyaallah.

Live-nya di Youtube:
 https://t.co/5fwWTFHXIE https://t.co/efOp81rv1u",salimafillah,neutral,kuliah umum di prodi keris fsrd isi surakarta siang ini jam insyaallah live nya di youtube
2023-01-27 14:09:50+00:00,1618974566206046209,"@convomf Pingin yaudah tapi sampe situ aja. Curiosity kills the cat ceunah. Kalo pacar emg lantas punya hak buat cium-ciuman? Apa lagi kalo minta ayat-ayat quran, berarti muslim. Pegang-pegangan sama lawan jenis masih gak boleh tuh bruh lebih-lebih yg isinya nafsu 🤲",nektarbasi,adult,pingin yaudah tapi sampe situ aja curiosity kills the cat ceunah kalo pacar emg lantas punya k buat cium ciuman apa lagi kalo minta ayat ayat quran berarti muslim pegang pegangan sama lawan jenis masih gak boleh tuh bruh lebih lebih yg isinya nafsu
2023-01-29 15:10:16+00:00,1619714550127026178,@schfess Kalo ini template stop deh gua udah muak anjir tapi kalo ini nanya beneran MIKIR ANJENG UDAH KELAS 12 MASIH AJA NANYA HAL BODOH KEK GINI LU KAN STATUSNYA MASIH PELAJAR SMA DODOL YA BERARTI SEKOLAH TU KEHARUSAN LU OGEB YA TUHAN DASAR MANUSIA,oshngief,abusive,kalo ini template stop deh gua udah muak anjir tapi kalo ini nanya beneran mikir anjeng udah kelas masih aja nanya hal bodoh kek gini lu kan statusnya masih pelajar sma dodol ya bera i sekolah tu keharusan lu ogeb ya tuhan dasar manusia
2023-01-27 15:57:47+00:00,1619001734147506177,"@Armangita31 @Dennysiregar7 Apa buktinya penjilat pantat.. Goblok luh,.. Ente ga ngliat ya kelakuan golongan tai fpi.. Mulai dr yg teriak bunuh ahok tp justru bandar narkoba, ada yg topeng kiyai malah cabuli santri2nya,.. Dasar bodoh kau.",Udin_ELt,abusive,apa buktinya penjilat pantat goblok luh ente ga ngliat ya kelakuan golongan tai fpi mulai dr yg teriak bunuh ahok tp justru bandar narkoba ada yg topeng kiyai malah cabuli santri nya dasar bodoh kau
2023-01-22 13:50:21+00:00,1617157724298674179,"Bokep Abg Ketagihan Minta Di Genjot Terus

bokep indo vidio mesum terbaru cewek bᴜjang sange",Bokep_Sex_Video,adult,bokep abg ketagihan minta di genjot terus bokep indo vidio mesum terbaru cewek bjang sange
2022-12-13 15:32:57+00:00,1602688030669963264,@pasutri_969 Maluu kentu ah kak,Sopo70836954,adult,maluu kentu ah kak
2023-01-21 16:55:28+00:00,1616841921577771013,@bmcckiiyr Ngentot yuk synkn,MArifAnuar1,adult,ngentot yuk synkn
2023-01-29 10:04:01+00:00,1619637482714460163,"@bachrum_achmadi Drpd kamu:

Bagi tolol sejak nenek moyang mu. Dinasti tolol🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀😅😅😅😅😅😅😅",DadBorneo,abusive,drpd kamu bagi tolol sejak nenek moyang mu dinasti tolol
